"ADDRESS" "GEOADDRESS" "MUNICIPALITY" "TYPE" "BALCONY" "CLOSING_PRICE" "INCREASE_ABS" "INCREASE_REL" "PRICE_M2" "ROOMS" "AREA" "DRIFT" "SOLD" "LONGITUDE" "LATITUDE" "ID"
"Sjöviksbacken 14" "sjöviksbacken 14, 117 43 stockholm, sweden" "Stockholm" "Apartment" "Yes" 8200000 3413689 0.713219220397505 46469.0388349515 4 103 20893 "2023-09-15" 18.0315107 59.3056835 1884
"Företagsallén 2" "företagsallén 2, 184 40 åkersberga, sweden" "Österåker" "Apartment" "No" 790000 0 0 46470.5882352941 1 17 6600 "2023-09-15" 18.2684153 59.4816023 1885
"Alingsåsvägen 30" "alingsåsvägen 30, 121 48 johanneshov, sweden" "Stockholm" "Apartment" "Yes" 4900000 -95000 -0.019019019019019 71357.1428571429 3 70 13100 "2023-09-15" 18.1016446 59.2935697 1886
"Årstaskogs väg 9B, 8tr" "årstaskogs väg 9b, 8tr, 117 56 stockholm, sweden" "Stockholm" "Apartment" "No" 5350000 0 0 63690.4761904762 4 84 10500 "2023-09-15" 18.032504 59.3021967 1887
"Tallidsvägen 7, 1tr" "tallidsvägen 7, 1tr, 131 37 nacka, sweden" "Nacka" "Apartment" "Yes" 1850000 1e+05 0.0571428571428572 76086.9565217391 1 23 3600 "2023-09-15" 18.1387757 59.3096922 1888
"Mariehamnsgatan 14, 3tr" "mariehamnsgatan 14, 3tr, 164 71 kista, sweden" "Stockholm" "Apartment" "Yes" 1725000 -70000 -0.0389972144846796 27615.3846153846 2 65 15873 "2023-09-15" 17.908377 59.4153829 1889
"Torneågatan 23, BV" "torneågatan 23, 164 79 kista, sweden" "Stockholm" "Apartment" "No" 2325000 30000 0.0130718954248366 28687.5 3 80 17012 "2023-09-15" 17.909432 59.4144179 1890
"Nybrogatan 50, 6tr" "nybrogatan 50, 6tr, 114 39 stockholm, sweden" "Stockholm" "Apartment" "Yes" 3350000 355000 0.118530884808013 119800 1 25 4080 "2023-09-15" 18.0810138 59.3391445 1891
"Robert Almströmsgatan 12, 5 tr" "robert almströmsgatan 12, 5 tr, 113 36 stockholm, sweden" "Stockholm" "Apartment" "No" 4300000 305000 0.0763454317897372 114142.857142857 2 35 3600 "2023-09-15" 18.0338494 59.3392122 1892
"Heleneborgsgatan 30A" "heleneborgsgatan 30a, 117 32 stockholm, sweden" "Stockholm" "Apartment" "Yes" 3900000 325000 0.0909090909090908 89375 1 40 9360 "2023-09-15" 18.0371996 59.3195684 1893
"Bildhuggarvägen 4" "bildhuggarvägen 4, 121 44 johanneshov, sweden" "Stockholm" "Apartment" "Yes" 3150000 655000 0.2625250501002 51979.1666666667 2 48 7200 "2023-09-15" 18.0768762 59.2955097 1894
"Sjöviksbacken 5, 10tr" "sjöviksbacken 5, 117 57 stockholm, sweden" "Stockholm" "Apartment" "Yes" 5495000 0 0 87222.2222222222 2 63 5496 "2023-09-15" 18.0329922 59.3065697 1895
"Murarvägen 13" "murarvägen 13, 168 33 bromma, sweden" "Stockholm" "Apartment" "Yes" 6495000 0 0 67656.25 4 96 5400 "2023-09-15" 17.9477229 59.3325099 1896
"Stamgatan 14, vån 1" "stamgatan 14, vån 1, 125 74 älvsjö, sweden" "Stockholm" "Apartment" "Yes" 2650000 155000 0.0621242484969939 26263.1578947368 5 95 2400 "2023-09-15" 18.040776 59.2830705 1897
"Vinodlargatan 2, vån 5" "vinodlargatan 2, vån 5, 117 58 stockholm, sweden" "Stockholm" "Apartment" "Yes" 5995000 2e+05 0.0345125107851596 78843.537414966 3 73.5 12824 "2023-09-15" 18.0319982 59.3071584 1898
"Älghagsstigen 5" "älghagsstigen 5, 165 76 hässelby, sweden" "Stockholm" "Villa" "No" 6e+06 -175000 -0.02834008097166 50614.7540983607 7 122 39300 "2023-09-15" 17.8094293 59.3865621 1899
"Mariehällsvägen 12" "mariehällsvägen 12, 168 65 bromma, sweden" "Stockholm" "Apartment" "Yes" 3375000 225000 0.0714285714285714 55166.3747810858 2 57.1 12488 "2023-09-15" 17.9589119 59.3597427 1900
"Ringvägen 114, 2 tr" "ringvägen 114, 2 tr, 116 61 stockholm, sweden" "Stockholm" "Apartment" "No" 2960000 -40000 -0.0133333333333333 1e+05 1 30 7200 "2023-09-15" 18.0801102 59.3080424 1901
"Äspholmsvägen 23" "äspholmsvägen 23, 127 45 skärholmen, sweden" "Stockholm" "Apartment" "Yes" 1855000 -40000 -0.021108179419525 28283.5820895522 2 67 9780 "2023-09-15" 17.9064322 59.2776608 1902
"Lidköpingsvägen 10" "lidköpingsvägen 10, 121 39 johanneshov, sweden" "Stockholm" "Apartment" "Yes" 6e+06 505000 0.091901728844404 60384.6153846154 4 91 16126 "2023-09-15" 18.0963601 59.2924616 1903
"Norrbackagatan 33, Vån 2" "norrbackagatan 33, vån 2, 113 34 stockholm, sweden" "Stockholm" "Apartment" "Yes" 6700000 705000 0.117597998331943 77857.1428571429 3 77 12895 "2023-09-15" 18.0316939 59.3436298 1904
"Häradsgränd 2" "häradsgränd 2, 183 39 täby, sweden" "Täby" "Apartment" "Yes" 7250000 -245000 -0.0326884589726484 65745.6140350877 4 114 4880 "2023-09-15" 18.0696429 59.4428575 1905
"Torsgatan 70" "torsgatan 70, 113 37 stockholm, sweden" "Stockholm" "Apartment" "No" 7200000 -3e+05 -0.04 102739.726027397 3 73 8000 "2023-09-15" 18.0351937 59.3446007 1906
"Huvudstagatan 1B" "huvudstagatan 1b, 171 44 solna, sweden" "Solna" "Apartment" "Yes" 2610000 115000 0.0460921843687374 60853.6585365854 1 41 8400 "2023-09-15" 17.9979292 59.3582169 1907
"Frimärksvägen 3, vån. 3/3" "frimärksvägen 3, 122 47 enskede, sweden" "Stockholm" "Apartment" "No" 1800000 50000 0.0285714285714285 60344.8275862069 1 29 2400 "2023-09-15" 18.065147 59.273206 1908
"Nathorstvägen 21" "nathorstvägen 21, 121 37 johanneshov, sweden" "Stockholm" "Apartment" "No" 2750000 -1e+05 -0.0350877192982456 53773.5849056604 2 53 12268 "2023-09-15" 18.0901114 59.2970809 1909
"Styrmansgatan 55" "styrmansgatan 55, 114 60 stockholm, sweden" "Stockholm" "Apartment" "Yes" 8500000 -250000 -0.0285714285714286 138888.888888889 2 63 10094 "2023-09-15" 18.0879835 59.3366068 1910
"Tre kronors väg 31, 3tr" "tre kronors väg 31, 3tr, 131 31 nacka, sweden" "Nacka" "Apartment" "No" 3050000 55000 0.018363939899833 69651.1627906977 2 43 6600 "2023-09-15" 18.1378154 59.3163682 1911
"Tulegatan 46" "tulegatan 46, 113 53 stockholm, sweden" "Stockholm" "Apartment" "Yes" 7495000 0 0 88698.224852071 3 84.5 13900 "2023-09-15" 18.0566334 59.3480989 1912
"Lina sandells plan 2, 7 tr" "lina sandells plan 2, 7 tr, 129 53 hägersten, sweden" "Stockholm" "Apartment" "Yes" 2400000 105000 0.0457516339869282 41727.2727272727 2 55 12901 "2023-09-15" 17.9597832 59.2842514 1913
"Sjöfartsgatan 1" "sjöfartsgatan 1, 761 42 norrtälje, sweden" "Norrtälje" "Apartment" "Yes" 1955000 -140000 -0.0668257756563246 44574.4680851064 2 47 4080 "2023-09-15" 18.7117881 59.7582603 1914
"Gamla Enköpingsvägen 176" "gamla enköpingsvägen 176, 174 64 sundbyberg, sweden" "Sundbyberg" "Apartment" "Yes" 2375000 125000 0.0555555555555556 44117.6470588235 2 51 6500 "2023-09-15" 17.9433303 59.3827909 1915
"Konstgjutarvägen 18, 3tr" "konstgjutarvägen 18, 3tr, 121 44 johanneshov, sweden" "Stockholm" "Apartment" "Yes" 4910000 715000 0.170441001191895 53782.0512820513 3 78 7100 "2023-09-15" 18.0777269 59.2946058 1916
"Fyrverkarbacken 30, 8 tr" "fyrverkarbacken 30, 8 tr, 112 60 stockholm, sweden" "Stockholm" "Apartment" "No" 3795000 1e+05 0.027063599458728 93544.3037974684 2 39.5 -3826 "2023-09-15" 18.0191494 59.326885 1917
"Sköntorpsvägen 111" "sköntorpsvägen 111, 120 53 årsta, sweden" "Stockholm" "Apartment" "No" 2570000 95000 0.0383838383838384 60365.8536585366 2 41 5600 "2023-09-15" 18.0506498 59.300773 1918
"Serenadvägen 17A" "serenadvägen 17a, 131 53 nacka, sweden" "Nacka" "Apartment" "Yes" 5400000 205000 0.039461020211742 56162.1621621622 4 92.5 10381 "2023-09-15" 18.1671691 59.3108891 1919
"Sturehillsvägen 22, vån 4" "sturehillsvägen 22, vån 4, 117 56 stockholm, sweden" "Stockholm" "Apartment" "Yes" 3400000 -195000 -0.0542420027816412 65363.6363636364 2 55 11496 "2023-09-15" 18.0323823 59.3033426 1920
"Telegramvägen 20" "telegramvägen 20, 132 35 saltsjö-boo, sweden" "Nacka" "Apartment" "No" 7995000 0 0 52598.6842105263 5 152 28807 "2023-09-15" 18.2578654 59.3190485 1921
"Svartskogsvägen 106" "svartskogsvägen 106, 136 59 vendelsö, sweden" "Haninge" "Terrace" "No" 3530000 -65000 -0.0180806675938804 34567.3076923077 5 104 55900 "2023-09-15" 18.193466 59.1720872 1922
"MIKAELSVÄGEN 7" "mikaelsvägen 7, 184 51 österskär, sweden" "Österåker" "Villa" "No" 9e+06 -750000 -0.0769230769230769 59451.2195121951 6 164 62355 "2023-09-15" 18.3044014 59.4658924 1923
"Sandelsgatan 42" "sandelsgatan 42, 115 33 stockholm, sweden" "Stockholm" "Apartment" "No" 9450000 250000 0.0271739130434783 95833.3333333333 3 96 12636 "2023-09-15" 18.0941419 59.3434047 1924
"Körsbärsvägen 16" "körsbärsvägen 16, 114 23 stockholm, sweden" "Stockholm" "Apartment" "No" 2800000 5000 0.00178890876565285 93166.6666666667 2 30 4800 "2023-09-15" 18.0634151 59.3496042 1925
"Beckombergavägen 220" "beckombergavägen 220, 168 61 bromma, sweden" "Stockholm" "Apartment" "No" 5400000 405000 0.0810810810810811 55810.0558659218 4 89.5 9724 "2023-09-15" 17.9022889 59.3560006 1926
"Cedergrensvägen 16" "cedergrensvägen 16, 126 36 hägersten, sweden" "Stockholm" "Apartment" "No" 750000 -45000 -0.0566037735849056 72272.7272727273 1 11 -3391 "2023-09-15" 18.0015077 59.3027742 1927
"Vintrosagatan 52 8tr" "vintrosagatan 52, 8tr, 124 74 bandhagen, sweden" "Stockholm" "Apartment" "Yes" 2510000 115000 0.0480167014613779 32808.2191780822 3 73 3600 "2023-09-15" 18.0195618 59.2604838 1928
"Slätbaksvägen 36" "slätbaksvägen 36, 120 51 årsta, sweden" "Stockholm" "Apartment" "Yes" 2800000 225000 0.087378640776699 60874.7044917258 2 42.3 2400 "2023-09-15" 18.064438 59.2959199 1929
"Krukmakargatan 63" "krukmakargatan 63, 117 41 stockholm, sweden" "Stockholm" "Apartment" "Yes" 5300000 650000 0.139784946236559 93000 2 50 6600 "2023-09-15" 18.0452522 59.3157767 1930
"Törnrosavägen 1" "törnrosavägen 1, 151 37 södertälje, sweden" "Södertälje" "Apartment" "Yes" 1250000 0 0 24414.0625 2 51.2 9455 "2023-09-15" 17.6058835 59.2058333 1931
"Varmfrontsgatan 11" "varmfrontsgatan 11, 128 34 skarpnäck, sweden" "Stockholm" "Apartment" "Yes" 3400000 405000 0.135225375626043 33277.7777777778 4 90 26936 "2023-09-15" 18.1323666 59.2651064 1932
"Tollareslingan 26" "tollareslingan 26, 132 49 saltsjö-boo, sweden" "Nacka" "Apartment" "Yes" 2600000 205000 0.0855949895615866 59875 2 40 3000 "2023-09-15" 18.2380852 59.3009961 1933
"Maltesholmsvägen 160" "maltesholmsvägen 160, 165 62 hässelby, sweden" "Stockholm" "Apartment" "Yes" 1800000 105000 0.0619469026548674 37666.6666666667 1 45 4900 "2023-09-15" 17.8326869 59.359228 1934
"Lomvägen 627, markplan" "lomvägen 627, 192 57 sollentuna, sweden" "Sollentuna" "Apartment" "Yes" 2270000 -25000 -0.0108932461873639 27650.6024096386 3 83 7200 "2023-09-15" 17.9960544 59.4319806 1935
"Vallavägen 89" "vallavägen 89, 136 41 handen, sweden" "Haninge" "Apartment" "Yes" 1665000 170000 0.11371237458194 16611.1111111111 4 90 7140 "2023-09-15" 18.1437719 59.1611325 1936
"Sickla Allé 63, 2 tr" "sickla allé 63, 2 tr, 131 65 nacka, sweden" "Nacka" "Apartment" "Yes" 4250000 0 0 68548.3870967742 2 62 5400 "2023-09-15" 18.117758 59.3028155 1937
"Mildens väg 13" "mildens väg 13, 137 92 tungelsta, sweden" "Haninge" "Villa" "No" 4160000 165000 0.0413016270337923 44388.8888888889 5 90 30847 "2023-09-15" 18.0538982 59.0838911 1938
"Rödingvägen 6B" "rödingvägen 6b, 181 30 lidingö, sweden" "Lidingö" "Villa" "No" 16900000 1405000 0.090674411100355 73436.018957346 7 211 36300 "2023-09-15" 18.1139432 59.3869416 1939
"Täppgränd 109" "täppgränd 109, 121 33 enskededalen, sweden" "Stockholm" "Apartment" "Yes" 4650000 -145000 -0.0302398331595412 46553.3980582524 4 103 7200 "2023-09-15" 18.0973956 59.2866166 1940
"Granövägen 38" "granövägen 38, 151 64 södertälje, sweden" "Södertälje" "Apartment" "Yes" 795000 0 0 13032.7868852459 2 61 3600 "2023-09-14" 17.6067221 59.1750722 1941
"Åkerbyvägen 106, 1 tr" "åkerbyvägen 106, 1 tr, 187 37 täby, sweden" "Täby" "Apartment" "Yes" 2860000 365000 0.146292585170341 38984.375 2 64 9780 "2023-09-14" 18.0732104 59.447688 1942
"Pilsbovägen 33B" "pilsbovägen 33b, 193 34 sigtuna, sweden" "Sigtuna" "Terrace" "No" 4400000 105000 0.0244470314318976 39403.6697247706 4 109 46680 "2023-09-14" 17.727284 59.6245557 1943
"Viltstigen 8" "viltstigen 8, 192 32 sollentuna, sweden" "Sollentuna" "Apartment" "Yes" 1650000 0 0 44000 1 37.5 6948 "2023-09-14" 17.9779198 59.4453305 1944
"Årstaskogs väg 8, vån 8" "årstaskogs väg 8, vån 8, 117 55 stockholm, sweden" "Stockholm" "Apartment" "Yes" 3800000 -95000 -0.024390243902439 76372.5490196078 2 51 11107 "2023-09-14" 18.0282662 59.3016707 1945
"Reduttvägen 10 E" "reduttvägen 10e, 187 68 täby, sweden" "Täby" "Apartment" "Yes" 3e+06 -195000 -0.0610328638497653 43827.1604938272 3 72.9 12500 "2023-09-14" 18.0834388 59.467343 1946
"Östersundsgatan 7, Vån 5 " "östersundsgatan 7, vån 5, 162 74 vällingby, sweden" "Stockholm" "Apartment" "Yes" 3450000 75000 0.0222222222222221 34793.8144329897 4 97 11460 "2023-09-14" 17.8840038 59.3544032 1947
"Oxens Gata 257" "oxens gata 257, 136 63 haninge, sweden" "Haninge" "Apartment" "Yes" 2e+06 205000 0.114206128133705 27196.9696969697 3 66 5400 "2023-09-14" 18.1634754 59.1686818 1948
"Annedalsvägen 51" "annedalsvägen 51, 168 70 bromma, sweden" "Stockholm" "Apartment" "No" 3425000 175000 0.0538461538461539 48507.4626865672 2 67 5500 "2023-09-14" 17.9488714 59.3649305 1949
"Baronvägen 5" "baronvägen 5, 192 51 sollentuna, sweden" "Sollentuna" "Villa" "No" 7250000 -245000 -0.0326884589726484 82362.6373626374 6 91 51879 "2023-09-14" 17.9609541 59.4429002 1950
"Hammarby allé 3B, 6tr" "hammarby allé 3b, 6tr, 120 32 stockholm, sweden" "Stockholm" "Apartment" "Yes" 4225000 75000 0.0180722891566265 74107.1428571429 2 56 6084 "2023-09-14" 18.0807272 59.3028867 1951
"Byggmästarvägen 6, vån 3/3" "byggmästarvägen 6, 168 32 bromma, sweden" "Stockholm" "Apartment" "Yes" 3350000 255000 0.0823909531502423 58396.2264150943 2 53 3168 "2023-09-14" 17.9509978 59.3332906 1952
"Prostvägen 3" "prostvägen 3, 171 64 solna, sweden" "Solna" "Apartment" "Yes" 5170000 375000 0.078206465067779 59937.5 3 80 4700 "2023-09-14" 18.0239884 59.351203 1953
"Kyrkvärdsplan 5, 1 tr" "kyrkvärdsplan 5, 147 62 uttran, sweden" "Botkyrka" "Apartment" "Yes" 2200000 -95000 -0.0413943355119826 29272.9591836735 3 78.4 11040 "2023-09-14" 17.8156239 59.1951131 1954
"Läroverksvägen 27 E" "läroverksvägen 27e, 181 41 lidingö, sweden" "Lidingö" "Apartment" "No" 3950000 -45000 -0.0112640801001251 72636.3636363636 2 55 8548 "2023-09-14" 18.1519727 59.3598781 1955
"Långholmsgatan 16, 2 tr" "långholmsgatan 16, 2 tr, 117 33 stockholm, sweden" "Stockholm" "Apartment" "No" 5600000 305000 0.0576015108593013 86803.2786885246 2 61 9000 "2023-09-14" 18.0324499 59.3176321 1956
"Klubbacken 63, 3tr" "klubbacken 63, 3tr, 129 39 hägersten, sweden" "Stockholm" "Apartment" "Yes" 5195000 0 0 83790.3225806452 4 62 6000 "2023-09-14" 17.9663767 59.3063867 1957
"Sättravägen 11" "sättravägen 11, 184 52 österskär, sweden" "Österåker" "Villa" "No" 7495000 0 0 60934.9593495935 7 123 54853 "2023-09-14" 18.309501 59.4681351 1958
"Evenemangsgatan 18, vån 8" "evenemangsgatan 18, vån 8, 169 56 solna, sweden" "Solna" "Apartment" "Yes" 3175000 280000 0.0967184801381693 67325.5813953488 2 43 9489 "2023-09-14" 17.9991289 59.3711917 1959
"Pingstvägen 5" "pingstvägen 5, 126 36 hägersten, sweden" "Stockholm" "Apartment" "No" 2900000 -95000 -0.0317195325542571 58725.4901960784 2 51 11976 "2023-09-14" 18.0012995 59.3012386 1960
"Stenkvistavägen 12, vån 2" "stenkvistavägen 12, vån 2, 124 54 bandhagen, sweden" "Stockholm" "Apartment" "Yes" 2400000 205000 0.0933940774487472 43900 2 50 6420 "2023-09-14" 18.0398567 59.2655054 1961
"Bäckaskiftsvägen 17A" "bäckaskiftsvägen 17a, 122 42 enskede, sweden" "Stockholm" "Apartment" "No" 2100000 105000 0.0526315789473684 79800 2 25 4320 "2023-09-14" 18.0506697 59.2750535 1962
"Rosersbergsvägen 23" "rosersbergsvägen 23, 195 71 rosersberg, sweden" "Sigtuna" "Apartment" "Yes" 2300000 305000 0.152882205513784 26706.8273092369 3 74.7 8676 "2023-09-14" 17.8875527 59.5823781 1963
"Bordsvägen 72" "bordsvägen 72, 122 46 enskede, sweden" "Stockholm" "Apartment" "Yes" 4025000 530000 0.151645207439199 51397.0588235294 3 68 4800 "2023-09-14" 18.0785993 59.2615209 1964
"Vigelsjövägen 9 C" "vigelsjövägen 9c, 761 51 norrtälje, sweden" "Norrtälje" "Apartment" "No" 950000 -45000 -0.0452261306532663 24507.3891625616 1 40.6 968 "2023-09-14" 18.6818138 59.7602194 1965
"Boplatsvägen 11, våning 2!" "boplatsvägen 11, våning 2, 174 41 sundbyberg, sweden" "Sundbyberg" "Apartment" "Yes" 1950000 -45000 -0.0225563909774437 58676.4705882353 2 34 4502 "2023-09-14" 17.973125 59.3819108 1966
"Berghamnsvägen 61C" "berghamnsvägen 61c, 165 71 hässelby, sweden" "Stockholm" "Apartment" "No" 4495000 0 0 50505.6179775281 3 89 23006 "2023-09-14" 17.8092567 59.37298 1967
"Solhemsvägen 14" "solhemsvägen 14, 141 31 huddinge, sweden" "Huddinge" "Villa" "No" 6010000 515000 0.0937215650591448 66204.8192771084 4 83 49617 "2023-09-14" 17.9686715 59.2470006 1968
"Järnagatan 5 " "järnagatan 5, 151 71 södertälje, sweden" "Södertälje" "Apartment" "No" 2700000 105000 0.0404624277456647 38330.8714918759 2 67.7 6900 "2023-09-14" 17.6278637 59.1940133 1969
"Östgötagatan 34, 2 tr" "östgötagatan 34, 2 tr, 116 25 stockholm, sweden" "Stockholm" "Apartment" "No" 7400000 405000 0.0578984989278055 89679.4871794872 3 78 11056 "2023-09-14" 18.077202 59.3129303 1970
"Bergmossevägen 22" "bergmossevägen 22, 134 43 gustavsberg, sweden" "Värmdö" "Apartment" "Yes" 2100000 -95000 -0.0432801822323462 29463.0872483221 2 74.5 6000 "2023-09-14" 18.4056415 59.3183925 1971
"Musikalvägen 61" "musikalvägen 61, 142 43 skogås, sweden" "Huddinge" "Terrace" "No" 3450000 -50000 -0.0142857142857142 36082.4742268041 4 97 29250 "2023-09-14" 18.159809 59.2199212 1972
"Gotlandsgatan 60, 5 tr" "gotlandsgatan 60, 5 tr, 116 65 stockholm, sweden" "Stockholm" "Apartment" "Yes" 6700000 705000 0.117597998331943 103362.068965517 3 58 2268 "2023-09-14" 18.0800693 59.3100364 1973
"Vackra vägen 20" "vackra vägen 20, 172 40 sundbyberg, sweden" "Sundbyberg" "Apartment" "Yes" 2700000 105000 0.0404624277456647 72083.3333333333 2 36 7848 "2023-09-14" 17.973494 59.3697022 1974
"Breviksliden 3" "breviksliden 3, 135 69 tyresö, sweden" "Tyresö" "Villa" "No" 5750000 -640000 -0.100156494522692 69456.5217391304 4 92 20676 "2023-09-14" 18.3881278 59.2143954 1975
"Norra catalinagränd 39" "norra catalinagränd 39, 183 68 täby, sweden" "Täby" "Apartment" "Yes" 5350000 -1e+05 -0.018348623853211 52403.8461538462 4 104 25945 "2023-09-14" 18.1341054 59.4469658 1976
"Bärkingeplan 8, 2tr" "bärkingeplan 8, 2tr, 163 66 spånga, sweden" "Stockholm" "Apartment" "Yes" 1770000 -30000 -0.0166666666666667 20224.7191011236 3 89 22803 "2023-09-14" 17.8974533 59.391732 1977
"Björkbacksvägen 53" "björkbacksvägen 53, 135 40 tyresö, sweden" "Tyresö" "Apartment" "Yes" 2200000 -295000 -0.118236472945892 27877.094972067 3 89.5 1875 "2023-09-14" 18.2228848 59.2444058 1978
"Ljusstöparbacken 1, 5tr" "ljusstöparbacken 1, 5tr, 117 65 stockholm, sweden" "Stockholm" "Apartment" "Yes" 5700000 705000 0.141141141141141 64870.1298701299 3 77 15570 "2023-09-14" 18.0118921 59.3141021 1979
"Vanadisvägen 4F" "vanadisvägen 4f, 113 46 stockholm, sweden" "Stockholm" "Apartment" "Yes" 9e+06 505000 0.0594467333725721 122230.215827338 3 69.5 8316 "2023-09-14" 18.0501613 59.3485626 1980
"Barrskogsvägen 1" "barrskogsvägen 1, 135 37 tyresö, sweden" "Tyresö" "Apartment" "No" 2350000 -1e+05 -0.0408163265306123 40163.9344262295 2 61 11294 "2023-09-14" 18.2173677 59.239574 1981
"Tomtebogatan 19" "tomtebogatan 19, 113 39 stockholm, sweden" "Stockholm" "Apartment" "Yes" 10900000 410000 0.0390848427073403 110421.052631579 3 95 24000 "2023-09-14" 18.0325044 59.3412418 1982
"Södergatan 15B" "södergatan 15b, 195 47 märsta, sweden" "Sigtuna" "Apartment" "No" 2050000 55000 0.0275689223057645 18489.3419833179 4 107.9 12389 "2023-09-14" 17.8579669 59.6248445 1983
"Bruksgatan 2A" "bruksgatan 2a, 155 33 nykvarn, sweden" "Södertälje" "Apartment" "Yes" 1275000 -1e+05 -0.0727272727272728 44354.8387096774 1 31 5400 "2023-09-14" 17.4343096 59.1804878 1984
"Tegelbruksvägen 9B" "tegelbruksvägen 9b, 126 32 hägersten, sweden" "Stockholm" "Apartment" "No" 3800000 305000 0.0872675250357653 61315.7894736842 2 57 3000 "2023-09-14" 18.0132821 59.3029448 1985
"Blommensbergsvägen 157" "blommensbergsvägen 157, 126 52 hägersten, sweden" "Stockholm" "Apartment" "Yes" 4900000 905000 0.226533166458073 71339.2857142857 2 56 9563 "2023-09-14" 17.994197 59.3063093 1986
"Gullmarsvägen 27, 4tr" "gullmarsvägen 27, 4tr, 120 39 årsta, sweden" "Stockholm" "Apartment" "Yes" 4225000 430000 0.1133069828722 63250 2 60 6000 "2023-09-14" 18.0718979 59.2985492 1987
"Grubbens gata 3" "grubbens gata 3, 112 32 stockholm, sweden" "Stockholm" "Apartment" "Yes" 6850000 355000 0.0546574287913779 95514.7058823529 2 68 9600 "2023-09-14" 18.0377731 59.334376 1988
"LM Ericssons väg 10H, Högst upp" "lm ericssons väg 10h, 126 26 hägersten, sweden" "Stockholm" "Apartment" "No" 3350000 155000 0.0485133020344288 69456.5217391304 2 46 4800 "2023-09-14" 17.9954257 59.2994009 1989
